"superficie_total_finale","superficie_mais_finale","sexe","age","etude","vilage","commune","type_agri","culture1","culture2","culture3","unite_superficie_maïs","unite_superficie_total","expérience","phenomene_clima_obs","liste_phenomene_clima_obs","effets_phenomene_clima_obs","moyen_gestion_risques","moyen1","Moyen2","Moyen3","possession_telephone","acces_internet","Utilisation_outils_numeriques","precisez_lesquels","frequence_appli_mobiles","frequence_plateformes_web?","frequence_SMS_alerte pretoce?","frequence_reseaux_sociaux agricoles","frequence_autres_outils","obstacles_au_numerique","informations_souhaitee_recevoir","forme_reception_préfere","langues_adaptes","Langue_locale_majoritaire","fonctionalite_application","caracteristique_principale_application","gestionnaire","appli_numerique_gere_aleas_climatiques","conditions_utilisation","contribution_symbolique","suggestions"
5.50902404605818,3.16473384906864,"Homme","25 à 40 ans","Supérieure","Waisogbé","Dogbo","Mixte","Maïs","Soja","Maïs","Hectare","Hectare","Plus de 10 ans","OUI","Sécheresses, Retards de pluies","Baisse de rendement, Pertes totales, Dégradation des sols","Non","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Internet et les ateliers","Oui, basique ( appels/ SMS)","Oui","Non","SMS d'alerte météo, Recherche sur internet","Hebdomadairement","Jamais","Jamais","Jamais","Jamais","Cout d'accès à internet, Manque de formation, Langue/Compréhension, Manque de pertinence des informations,","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","Radio locale","Langues locales","ADJA ET MINA","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Utilisable en absence de la connexion","Coopérative/groupement, ONG","Peut- être","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","A discuter","Non"
3.12542092747136,1.4079896978619,"Homme","41 à 60 ans","Aucun","Baka","Bopa","Mixte","Maïs","Maïs","Niébé","Hectare","Hectare","Plus de 10 ans","OUI","Inondations","Baisse de rendement, Maladies ou  ravageurs","Non","Semis précoce","Utilisation des variétés résistance aux stress","Semis échelonné","Oui, basique ( appels/ SMS)","Non","Non","SMS d'alerte météo, Réseaux sociaux agricoles","Hebdomadairement","Jamais","Hebdomadairement","Mensuellement","Hebdomadairement","Manque de réseau, Cout d'accès à internet","Prévisions météorologiques localisées, Conseils techniques de  production, Suivi des prix des produits agricoles","SMS, Application mobile, Radio locale","Langues locales","ADJA ET MINA","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Rapide","ONG, Recherche","Oui","Gratuité du service, Langues compréhensibles","Oui","LA STABILITÉ DES PRIX DES PRODUITS SUR LE PLAN NATIONAL AINSI QUE LES ENGRAIS CHIMIQUES."
5.3590887987151,2.10379239700172,"Homme","25 à 40 ans","Primaire","Amouloko","Parakou","Mixte","Coton","Maïs","Niebé","Hectare","Hectare","Plus de 10 ans","OUI","Sécheresses, Retards de pluies, Chaleurs extrêmes","Baisse de rendement, Pertes totales, Maladies ou  ravageurs, Dégradation des sols,","Non","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Semis échelonné","Oui, basique ( appels/ SMS)","Oui","OUI","SMS d'alerte météo, Recherche sur internet","Quotidiennement","Quotidiennement","Jamais","Jamais","Hebdomadairement","Manque de formation, Langue/Compréhension, Manque de pertinence des informations","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole","Application mobile","Francais, Langues locales","Fongbé","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, Disponibilité des engrais chimiques","Formation régulière","ONG, Ministère de l'Agriculture, Entreprise privée","Oui","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
5.41217518611877,2.33572913162101,"Homme","25 à 40 ans","Aucun","Titirou","Dogbo","Pluvial","Manioc","Sorgho","Niébé","Hetare","KANTI","Moins de 05 ans","OUI","Sécheresses, Inondations, Retards de pluies, Chaleurs extrêmes,","Baisse de rendement, Pertes totales","Non","Suivre la météo Bénin","Internet et les ateliers organisés par le service climatique au Bénin","Semis échelonné","Oui , smartphone","Occasionnellement","Non","Application mobile, Plateforme web, Réseaux sociaux agricoles","jamais","Hebdomadairement","Hebdomadairement","Jamais","Jamais","Manque de réseau, Cout d'accès à internet","Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Accès au crédit ou à l' assurance agricole","Application mobile, Réseaux sociaux","Langues locales","Bariba","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Rapide","Coopérative/groupement, ONG, Ministère de l'Agriculture, Recherche, Entreprise privée,","Oui","Formations préalable, Garantie de fiabilité des informations","Oui","Non"
0,0,"Homme","41 à 60 ans","Supérieure","Baka","Misserete","Mixte","Palmier à huile","Arachide","Maïs","KANTI","ha","Plus de 10 ans","OUI","Sécheresses, Retards de pluies,","Baisse de rendement, Pertes totales, Maladies ou  ravageurs,","Non","Suivre la météo Bénin","Internet et les ateliers organisés par le service climatique au Bénin","Internet et les ateliers","Non","Non","Non","SMS d'alerte météo, Réseaux sociaux agricoles","Quotidiennement","Jamais","Jamais","Jamais","Jamais","Cout d'accès à internet, Langue/Compréhension","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","Application mobile","Langues locales","Bariba","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Accès aux intrants agricoles","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée,","Oui","Formations préalable, Interface simple, Langues compréhensibles","A discuter","LA STABILITÉ DES PRIX DES PRODUITS SUR LE PLAN NATIONAL AINSI QUE LES ENGRAIS CHIMIQUES."
6.8006608285458,2.98544734949991,"Homme","25 à 40 ans","Aucun","Péhunco","Ouassa-Péhunco","Pluvial","Palmier à huile","Choux","Maïs","Hectare","KANTI","Moins de 05 ans","Non","Sécheresses, Inondations, Retards de pluies, Chaleurs extrêmes,","Baisse de rendement, Pertes totales","Non","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Internet et les ateliers","Oui , smartphone","Oui","Non","Application mobile, Plateforme web, Réseaux sociaux agricoles","jamais","Jamais","Jamais","Mensuellement","Mensuellement","Cout d'accès à internet, Manque de formation, Langue/Compréhension, Manque de pertinence des informations,","Prévisions météorologiques localisées, Conseils techniques de  production, Suivi des prix des produits agricoles","SMS, Application mobile, Radio locale","Langues locales","Bariba","D'échanger avec d'autres producteurs, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Accédez à des formations ou tutoriels en ligne","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée,","Non","Gratuité du service, Langues compréhensibles","Oui","Formations et vidéos puis des visites d'échanges d'expériences"
0,0,"Femme","41 à 60 ans","Aucun","Péhunco","Bonou","Pluvial","Tomates","Maïs","Maïs","Hectare","KANTI","05 à 10 ans","OUI","Sécheresses, Retards de pluies,","Maladies ou  ravageurs, Dégradation des sols","Non","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Internet et les ateliers","Non","Non","Non","Application mobile, Plateforme web","Hebdomadairement","Quotidiennement","Jamais","Jamais","Jamais","Cout d'accès à internet, Manque de formation, Langue/Compréhension","Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","Radio locale,","Francais, Audio, Langues locales","Fon","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Accès aux intrants agricoles","ONG, Ministère de l'Agriculture, Entreprise privée","Oui","Formations préalable, Langues compréhensibles, Garantie de fiabilité des informations","A discuter","Non"
17.3915198852621,5.90396948281808,"Homme","25 à 40 ans","Primaire","Houekpa kpota","Misserete","Mixte","Palmier à huile","Manioc","Manioc","Hectare","Hectare","Plus de 10 ans","OUI","Sécheresses, Inondations, Retards de pluies, Chaleurs extrêmes,","Baisse de rendement, Pertes totales, Dégradation des sols","Non","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Semis échelonné","Oui, basique ( appels/ SMS)","Oui","OUI","SMS d'alerte météo, Réseaux sociaux agricoles","jamais","Mensuellement","Jamais","Quotidiennement","Hebdomadairement","Manque de réseau, Manque de formation, Langue/Compréhension, Manque de pertinence des informations,","Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau","Application mobile, Réseaux sociaux","Langues locales","ADJA ET MINA","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Formation","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée,","Oui","Formations préalable, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
0.336170237699255,0.336170237699255,"Homme","25 à 40 ans","Aucun","Katagon","Misserete","Mixte","Maïs","Maïs","Niebé","Hectare","Hectare","Moins de 05 ans","OUI","Sécheresses, Retards de pluies","Baisse de rendement, Pertes totales, Maladies ou  ravageurs,","Non","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Semis échelonné","Oui , smartphone","Oui","Non","SMS d'alerte météo, Réseaux sociaux agricoles","Quotidiennement","Hebdomadairement","Jamais","Jamais","Jamais","Manque de formation","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole","SMS, Application mobile, Réseaux sociaux","Francais, Langues locales","Fon","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Accédez à des formations ou tutoriels en ligne","ONG, Ministère de l'Agriculture, Entreprise privée","Peut- être","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","Oui","LA STABILITÉ DES PRIX DES PRODUITS SUR LE PLAN NATIONAL AINSI QUE LES ENGRAIS CHIMIQUES."
4.1787948899349,1.63836669636225,"Homme","25 à 40 ans","Aucun","Katagon","Adjohoun","Mixte","Palmier à huile","Maïs","Niébé","Hectare","Hectare","Plus de 10 ans","OUI","Sécheresses, Retards de pluies,","Baisse de rendement, Pertes totales, Dégradation des sols","Non","Suivre la météo Bénin","Internet et les ateliers organisés par le service climatique au Bénin","Semis échelonné","Oui , smartphone","Non","Non","Application mobile","Quotidiennement","Jamais","Jamais","Rarement","Quotidiennement","Manque de réseau, Cout d'accès à internet, Langue/Compréhension","Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Accès au crédit ou à l' assurance agricole","Radio locale,","Langues locales","Goun","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Utilisable en absence de la connexion","Coopérative/groupement, ONG","Oui","Gratuité du service, Langues compréhensibles","Oui","Non"
3.26084062755466,2.02332269219232,"Femme","41 à 60 ans","Supérieure","ADANDRO-AKODE","Parakou","Mixte","Maïs","Manioc","Manioc","Hectare","Hectare","Plus de 10 ans","OUI","Inondations, Retards de pluies","Baisse de rendement, Dégradation des sols","Non","Semis précoce","Utilisation des variétés résistance aux stress","Internet et les ateliers","Oui, basique ( appels/ SMS)","Non","Non","Réseaux sociaux agricoles","jamais","Mensuellement","Quotidiennement","Jamais","Jamais","Cout d'accès à internet, Langue/Compréhension","Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","Radio locale,","Langues locales","Bariba","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Rapide","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée","Oui","Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
2.15994758545715,0.98043947769613,"Homme","25 à 40 ans","Aucun","Houekpa kpota","Misserete","Pluvial","Maïs","Arachide","Soja","KANTI","KANTI","Plus de 10 ans","OUI","Sécheresses, Inondations, Retards de pluies","Maladies ou  ravageurs, Dégradation des sols","Non","Suivre la météo Bénin","Internet et les ateliers organisés par le service climatique au Bénin","Semis échelonné","Oui , smartphone","Oui","Non","Application mobile, Plateforme web, Réseaux sociaux agricoles","jamais","Hebdomadairement","Quotidiennement","Quotidiennement","Mensuellement","Manque de réseau","Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","Radio locale","Langues locales,","Fon","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Formation régulière","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée,","Oui","Formations préalable, Gratuité du service, Langues compréhensibles","Oui","Non"
8.86589110844612,4.07914988041097,"Homme","25 à 40 ans","Supérieure","Titirou","Dogbo","Pluvial","Manioc","Arachide","Niebé","Hectare","KANTI","05 à 10 ans","OUI","Inondations, Retards de pluies","Baisse de rendement, Maladies ou  ravageurs,","Non","Suivre la météo Bénin","Internet et les ateliers organisés par le service climatique au Bénin","Semis échelonné","Non","Non","Non","SMS d'alerte météo, Réseaux sociaux agricoles","Quotidiennement","Mensuellement","Jamais","Quotidiennement","Jamais","Manque de réseau, Cout d'accès à internet, Manque de formation, Langue/Compréhension, Manque de pertinence des informations","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","SMS, Application mobile, Radio locale","Francais, Langues locales","Bariba","D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Rapide","Coopérative/groupement, ONG, Ministère de l'Agriculture, Recherche, Entreprise privée,","Oui","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Formations et vidéos puis des visites d'échanges d'expériences"
7.49491401519976,3.76188198739928,"Homme","41 à 60 ans","Supérieure","Amouloko","Misserete","Pluvial","Maïs","Arachide","Soja","Hectare","Hectare","Plus de 10 ans","OUI","Sécheresses, Retards de pluies, Chaleurs extrêmes","Baisse de rendement, Maladies ou  ravageurs,","OUI","Semis précoce","Utilisation des variétés résistance aux stress","Internet et les ateliers","Oui, basique ( appels/ SMS)","Non","Non","Application mobile","jamais","Mensuellement","Quotidiennement","Jamais","Jamais","Manque de réseau, Manque de formation, Langue/Compréhension, Manque de pertinence des informations,","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole","Application mobile, Réseaux sociaux","Langues locales","ADJA ET MINA","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, D' obtenir des conseils personnalisés","None","Coopérative/groupement, ONG, Ministère de l'Agriculture, Recherche, Entreprise privée,","Oui","Formations préalable, Gratuité du service, Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
13.5564361798686,3.40330313922886,"Homme","41 à 60 ans","Aucun","Baka","Misserete","Mixte","Maïs","Riz","Niebé","KANTI","Hectare","05 à 10 ans","OUI","Sécheresses, Retards de pluies","Baisse de rendement, Pertes totales","Non","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Internet et les ateliers","Oui , smartphone","Non","Non","Application mobile, Plateforme web, Réseaux sociaux agricoles","Jamais","Quotidiennement","Rarement","Jamais","Mensuellement","Cout d'accès à internet, Langue/Compréhension","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole","SMS, Message vocaux, Application mobile, Radio locale","Langues locales","Fon","D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...)","Accéder à des formations ou tutoriells en ligne","Coopérative/groupement, ONG, Ministère de l'Agriculture","Oui","Formations préalable, Garantie de fiabilité des informations","Oui","Non"
13.4715806234955,5.18271895683078,"Homme","25 à 40 ans","Primaire","Waisogbé","Misserete","Mixte","Maïs","Choux","Soja","KANTI","ha","Plus de 10 ans","OUI","Sécheresses, Inondations, Retards de pluies, Chaleurs extrêmes,","Baisse de rendement, Dégradation des sols","Non","Semis précoce","Utilisation des variétés résistance aux stress","Semis échelonné","Oui, basique ( appels/ SMS)","Non","Non","Réseaux sociaux agricoles","Hebdomadairement","Hebdomadairement","Jamais","Jamais","Mensuellement","Manque de réseau, Cout d'accès à internet","Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","SMS, Radio locale,","Langues locales","Fongbé","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, Disponibilité des engrais chimiques","None","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée","Oui","Formations préalable, Gratuité du service","Oui","Non"
2.65920817137354,1.50630484383448,"Homme","25 à 40 ans","Secondaire","Katagon","Misserete","Pluvial","Maïs","Riz","Niebé","Hectare","KANTI","05 à 10 ans","OUI","Sécheresses, Inondations, Retards de pluies","Baisse de rendement, Maladies ou  ravageurs, Dégradation des sols","Non","Semis précoce","Utilisation des variétés résistance aux stress","Internet et les ateliers","Oui, basique ( appels/ SMS)","Non","Non","SMS d'alerte météo, Recherche sur internet","jamais","Mensuellement","Hebdomadairement","Quotidiennement","Jamais","Manque de réseau, Manque de formation, Langue/Compréhension, Manque de pertinence des informations, Ah","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","SMS, Message vocaux, Radio locale,","Francais, Audio, Langues locales","ADJA ET MINA","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Formation","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée","Oui","Gratuité du service, Langues compréhensibles","A discuter","Non"
1.55823962184437,1.00089238078786,"Femme","41 à 60 ans","Aucun","Houekpa kpota","Misserete","Pluvial","Maïs","Soja","Niebé","KANTI","KANTI","05 à 10 ans","OUI","Sécheresses, Inondations, Retards de pluies","Baisse de rendement, Maladies ou  ravageurs","Non","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Semis échelonné","Oui, basique ( appels/ SMS)","Non","Non","Application mobile,","Jamais","Mensuellement","Quotidiennement","Jamais","Jamais","Manque de réseau, Manque de formation, Langue/Compréhension, Manque de pertinence des informations,","Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Accès au crédit ou à l' assurance agricole","SMS,","Francais, Audio, Langues locales","Goun","D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Conseils et formation","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée,","Oui","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","Oui","LA STABILITÉ DES PRIX DES PRODUITS SUR LE PLAN NATIONAL AINSI QUE LES ENGRAIS CHIMIQUES."
4.53841383083031,2.46991691085524,"Homme","25 à 40 ans","Primaire","ZOKPEDJI","Misserete","Pluvial","Maïs","Soja","Manioc","KANTI","KANTI","Moins de 05 ans","OUI","Sécheresses, Inondations, Retards de pluies, Chaleurs extrêmes,","Baisse de rendement, Dégradation des sols","Non","Suivre la météo Bénin","Utilisation des variétés résistance aux stress","Internet et les ateliers","Oui , smartphone","Non","OUI","Réseaux sociaux agricoles","Hebdomadairement","jamais","Hebdomadairement","Jamais","Jamais","Manque de réseau, Manque de formation","Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Accès au crédit ou à l' assurance agricole","Application mobile, Site web, Réseaux sociaux","Langues locales,","Bariba","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Utile en hors ligne","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée,","Oui","Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
0,0,"Homme","41 à 60 ans","Aucun","Ladji Farani","Misserete","Mixte","Maïs","Manioc","Niébé","Hectare","Hectare","05 à 10 ans","OUI","Sécheresses, Retards de pluies,","Baisse de rendement, Pertes totales, Maladies ou  ravageurs, Dégradation des sols,","Non","Suivre la météo Bénin","Internet et les ateliers organisés par le service climatique au Bénin","Semis échelonné","Oui, basique ( appels/ SMS)","Non","OUI","SMS d'alerte météo, Réseaux sociaux agricoles","Hebdomadairement","Jamais","Hebdomadairement","Jamais","Rarement","Manque de réseau, Cout d'accès à internet, Manque de formation, Langue/Compréhension, Manque de pertinence des informations","Prévisions météorologiques localisées, Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","SMS, Application mobile, Radio locale","Francais","Goun","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Formation","Ministère de l'Agriculture","Oui","Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
0,0,"Femme","41 à 60 ans","Aucun","Waisogbé","Bopa","Pluvial","Palmier à huile","Riz","Niebé","Hectare","Hectare","Plus de 10 ans","OUI","Sécheresses, Inondations, Retards de pluies, Chaleurs extrêmes,","Baisse de rendement, Maladies ou  ravageurs,","Non","Semis précoce","Utilisation des variétés résistance aux stress","Semis échelonné","Oui, basique ( appels/ SMS)","Non","Non","SMS d'alerte météo, Recherche sur internet","Quotidiennement","Jamais","Rarement","Jamais","Jamais","Cout d'accès à internet, Langue/Compréhension","Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau","SMS, Radio locale,","Langues locales","Bariba","D'échanger avec d'autres producteurs, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés","Rapide","Ministère de l'Agriculture","Peut- être","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","A discuter","Formations et vidéos puis des visites d'échanges d'expériences"
8.89188160133457,3.67558585827146,"Homme","41 à 60 ans","Aucun","Affamè","Bonou","Mixte","Maïs","Maïs","Manioc","Hectare","Hectare","05 à 10 ans","OUI","Sécheresses, Inondations, Retards de pluies","Baisse de rendement, Maladies ou  ravageurs,","Non","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Semis échelonné","Oui, basique ( appels/ SMS)","Non","Non","Réseaux sociaux agricoles","Hebdomadairement","Hebdomadairement","Jamais","Quotidiennement","Rarement","Cout d'accès à internet, Manque de formation, Langue/Compréhension","Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","SMS, Message vocaux, Radio locale,","Francais, Langues locales","ADJA ET MINA","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Utile en hors ligne","Coopérative/groupement, Ministère de l'Agriculture, Recherche","Oui","Formations préalable, Garantie de fiabilité des informations","Oui","LA STABILITÉ DES PRIX DES PRODUITS SUR LE PLAN NATIONAL AINSI QUE LES ENGRAIS CHIMIQUES."
23.3555097850812,7.98281003351902,"Homme","25 à 40 ans","Primaire","Katagon","Parakou","Mixte","Coton","Soja","Niébé","Hectare","ha","Plus de 10 ans","OUI","Sécheresses, Retards de pluies, Chaleurs extrêmes","Maladies ou  ravageurs, Dégradation des sols","Non","Semis précoce","Utilisation des variétés résistance aux stress","Semis échelonné","Oui, basique ( appels/ SMS)","Non","Non","Application mobile, Plateforme web, Réseaux sociaux agricoles","Quotidiennement","Mensuellement","Jamais","Jamais","Hebdomadairement","Cout d'accès à internet, Langue/Compréhension","Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau","SMS, Message vocaux, Application mobile, Radio locale","Langues locales","Fon","D'enregistrer  vos données de culture (dates, rendements,  superficies), D'échanger avec d'autres producteurs, D' accéder à des formations ou tutoriels en ligne, De signaler des problèmes ( maladies, manque d'eau etc...), D' obtenir des conseils personnalisés,","Accès aux intrants agricoles","Coopérative/groupement, ONG","Oui","Langues compréhensibles, Garantie de fiabilité des informations","Oui","Non"
0,0,"Homme","41 à 60 ans","Supérieure","Houekpa kpota","Dogbo","Mixte","Palmier à huile","Sorgho","Niebé","KANTI","KANTI","05 à 10 ans","OUI","Sécheresses, Retards de pluies","Baisse de rendement, Pertes totales, Maladies ou  ravageurs,","Non","Semis précoce","Internet et les ateliers organisés par le service climatique au Bénin","Internet et les ateliers","Oui , smartphone","Oui","Non","Application mobile,","Quotidiennement","Jamais","Rarement","Quotidiennement","Mensuellement","Manque de réseau, Manque de formation, Langue/Compréhension, Manque de pertinence des informations,","Alertes  précoces (sècheresse, inondation, ravageurs ), Conseils techniques de  production, Gestion de l'irrigation et de l'eau, Suivi des prix des produits agricoles, Accès au crédit ou à l' assurance agricole,","Application mobile, Réseaux sociaux","Langues locales","Goun","La disponibilité des engrais chimiques","None","Coopérative/groupement, ONG, Ministère de l'Agriculture, Entreprise privée,","Oui","Formations préalable, Gratuité du service, Interface simple, Langues compréhensibles, Garantie de fiabilité des informations","A discuter","Non"
